Tiempo,Posición X,Posición Y,Posición Z,Objetivo X,Objetivo Y,Objetivo Z
24.128,2.000000000000931,17.999999999999705,2.0000022543765414,3.0,10.0,6.0
24.16,2.000000000000917,17.99999999999974,2.0000021920568476,3.0,10.0,6.0
24.192,2.0000000000009006,17.99999999999977,2.0000021282063085,3.0,10.0,6.0
24.224,2.0000000000008837,17.999999999999797,2.000002063381999,3.0,10.0,6.0
24.256,2.000000000000868,17.999999999999826,2.000001997583919,3.0,10.0,6.0
24.288,2.0000000000008553,17.99999999999986,2.000001930812069,3.0,10.0,6.0
24.32,2.000000000000847,17.9999999999999,2.0000018636004744,3.0,10.0,6.0
24.352,2.000000000000844,17.999999999999943,2.0000017959491356,3.0,10.0,6.0
24.384,2.000000000000848,17.999999999999986,2.0000017278580526,3.0,10.0,6.0
24.416,2.000000000000859,18.00000000000002,2.000001659825681,3.0,10.0,6.0
24.448,2.000000000000876,18.000000000000046,2.000001591852021,3.0,10.0,6.0
24.48,2.0000000000008984,18.000000000000053,2.000001523937072,3.0,10.0,6.0
24.512,2.000000000000924,18.00000000000004,2.000001456533536,3.0,10.0,6.0
24.544,2.0000000000009517,18.0,2.0000013896414126,3.0,10.0,6.0
24.576,2.0000000000009788,17.99999999999994,2.0000013232607015,3.0,10.0,6.0
24.608,2.0000000000010036,17.99999999999986,2.0000012577905237,3.0,10.0,6.0
24.64,2.0000000000010245,17.999999999999773,2.000001193230879,3.0,10.0,6.0
24.672,2.000000000001041,17.99999999999968,2.0000011295817677,3.0,10.0,6.0
24.704,2.000000000001052,17.999999999999588,2.0000010668431893,3.0,10.0,6.0
24.736,2.000000000001058,17.999999999999506,2.0000010054692643,3.0,10.0,6.0
24.768,2.0000000000010587,17.999999999999446,2.000000945459992,3.0,10.0,6.0
24.8,2.0000000000010556,17.99999999999941,2.000000886815373,3.0,10.0,6.0
24.832,2.0000000000010503,17.999999999999407,2.0000008295354075,3.0,10.0,6.0
24.864,2.0000000000010445,17.999999999999446,2.0000007736200947,3.0,10.0,6.0
24.896,2.000000000001041,17.999999999999527,2.000000719488739,3.0,10.0,6.0
24.928,2.000000000001042,17.999999999999655,2.00000066714134,3.0,10.0,6.0
24.96,2.000000000001049,17.999999999999826,2.000000616577898,3.0,10.0,6.0
24.992,2.0000000000010636,18.000000000000025,2.000000567798413,3.0,10.0,6.0
25.024,2.000000000001087,18.000000000000234,2.0000005208028853,3.0,10.0,6.0
25.056,2.00000000000112,18.00000000000043,2.000000475591314,3.0,10.0,6.0
25.088,2.0000000000011626,18.000000000000583,2.0000004321636995,3.0,10.0,6.0
25.12,2.000000000001215,18.000000000000657,2.000000390520042,3.0,10.0,6.0
25.152,2.0000000000012768,18.000000000000615,2.0000003506603417,3.0,10.0,6.0
25.184,2.000000000001347,18.000000000000405,2.000000312584598,3.0,10.0,6.0
25.216,2.000000000001424,17.99999999999998,2.0000002766608933,3.0,10.0,6.0
25.248,2.000000000001507,17.999999999999304,2.000000242889227,3.0,10.0,6.0
25.28,2.0000000000015925,17.99999999999838,2.0000002112695996,3.0,10.0,6.0
25.312,2.0000000000016773,17.999999999997232,2.000000181802011,3.0,10.0,6.0
25.344,2.0000000000017577,17.999999999995907,2.0000001544864605,3.0,10.0,6.0
25.376,2.0000000000018283,17.999999999994476,2.000000129322949,3.0,10.0,6.0
25.408,2.000000000001884,17.999999999993037,2.000000106311476,3.0,10.0,6.0
25.44,2.0000000000019176,17.99999999999171,2.000000085452042,3.0,10.0,6.0
25.472,2.000000000001923,17.999999999990653,2.0000000667446463,3.0,10.0,6.0
25.504,2.000000000001892,17.99999999999003,2.000000050189289,3.0,10.0,6.0
25.536,2.000000000001816,17.99999999999004,2.000000035785971,3.0,10.0,6.0
25.568,2.0000000000016858,17.999999999990912,2.0000000231074684,3.0,10.0,6.0
25.6,2.000000000001498,17.999999999992774,2.000000012153781,3.0,10.0,6.0
25.632,2.0000000000012546,17.999999999995662,2.000000002924909,3.0,10.0,6.0
25.664,2.000000000000963,17.99999999999952,1.9999999954208527,3.0,10.0,6.0
25.696,2.0000000000006364,18.000000000004203,1.9999999896416116,3.0,10.0,6.0
25.728,2.0000000000002944,18.000000000009468,1.999999985587186,3.0,10.0,6.0
25.76,1.9999999999999611,18.00000000001498,1.999999982852464,3.0,10.0,6.0
25.792,1.9999999999996594,18.000000000020393,1.9999999814374454,3.0,10.0,6.0
25.824,1.9999999999994098,18.00000000002536,1.9999999813421303,3.0,10.0,6.0
25.856,1.9999999999992315,18.000000000029516,1.999999982566519,3.0,10.0,6.0
25.888,1.9999999999991416,18.000000000032497,1.999999985110611,3.0,10.0,6.0
25.92,1.9999999999991553,18.00000000003392,1.9999999886070532,3.0,10.0,6.0
25.952,1.999999999999278,18.000000000033577,1.9999999930558459,3.0,10.0,6.0
25.984,1.9999999999995044,18.0000000000314,1.9999999984569887,3.0,10.0,6.0
26.016000000000002,1.9999999999998201,18.000000000027487,2.000000004810482,3.0,10.0,6.0
26.048000000000002,2.0000000000002,18.0000000000221,2.0000000121163253,3.0,10.0,6.0
26.080000000000002,2.000000000000609,18.000000000015657,2.0000000200067207,3.0,10.0,6.0
26.112000000000002,2.000000000001012,18.000000000008637,2.000000028481668,3.0,10.0,6.0
26.144000000000002,2.000000000001374,18.00000000000159,2.0000000375411675,3.0,10.0,6.0
26.176000000000002,2.0000000000016596,17.99999999999514,2.000000047185219,3.0,10.0,6.0
26.208000000000002,2.0000000000018323,17.99999999998997,2.0000000574138226,3.0,10.0,6.0
26.240000000000002,2.0000000000018567,17.99999999998684,2.0000000682269783,3.0,10.0,6.0
26.272000000000002,2.0000000000016964,17.99999999998657,2.0000000792072004,3.0,10.0,6.0
26.304000000000002,2.000000000001334,17.99999999998967,2.000000090354489,3.0,10.0,6.0
26.336000000000002,2.0000000000007723,17.99999999999633,2.0000001016688436,3.0,10.0,6.0
26.368000000000002,2.000000000000032,18.000000000006427,2.0000001131502647,3.0,10.0,6.0
26.400000000000002,1.9999999999991533,18.000000000019526,2.000000124798752,3.0,10.0,6.0
26.432000000000002,1.999999999998196,18.00000000003487,2.000000136614306,3.0,10.0,6.0
26.464000000000002,1.9999999999972389,18.00000000005139,2.0000001485969268,3.0,10.0,6.0
26.496000000000002,1.9999999999963796,18.000000000067704,2.0000001603425575,3.0,10.0,6.0
26.528000000000002,1.9999999999957014,18.000000000082526,2.0000001718511986,3.0,10.0,6.0
26.560000000000002,1.9999999999952733,18.000000000094662,2.0000001831228498,3.0,10.0,6.0
26.592000000000002,1.9999999999951492,18.000000000103018,2.0000001941575114,3.0,10.0,6.0
26.624000000000002,1.9999999999953688,18.0000000001066,2.000000204955183,3.0,10.0,6.0
26.656,1.9999999999959575,18.000000000104503,2.000000215515865,3.0,10.0,6.0
26.688,1.9999999999969256,18.000000000095927,2.0000002258395573,3.0,10.0,6.0
26.72,1.9999999999982694,18.000000000080163,2.00000023592626,3.0,10.0,6.0
26.752,1.9999999999999702,18.0000000000566,2.0000002457759725,3.0,10.0,6.0
26.784,2.0000000000019953,18.00000000002472,2.0000002553886955,3.0,10.0,6.0
26.816,2.000000000004297,17.999999999984112,2.0000002643897825,3.0,10.0,6.0
26.848,2.0000000000068026,17.999999999935234,2.000000272779233,3.0,10.0,6.0
26.88,2.0000000000094142,17.999999999879417,2.0000002805570474,3.0,10.0,6.0
26.912,2.000000000012009,17.99999999981888,2.0000002877232257,3.0,10.0,6.0
26.944,2.000000000014439,17.999999999756707,2.000000294277768,3.0,10.0,6.0
26.976,2.000000000016531,17.99999999969686,2.0000003002206737,3.0,10.0,6.0
27.008,2.000000000018087,17.99999999964419,2.0000003055519433,3.0,10.0,6.0
27.04,2.000000000018883,17.99999999960441,2.000000310271577,3.0,10.0,6.0
27.072,2.0000000000186713,17.999999999584112,2.0000003143795744,3.0,10.0,6.0
27.104,2.0000000000171774,17.999999999590774,2.0000003178759354,3.0,10.0,6.0
27.136,2.0000000000141034,17.99999999963274,2.0000003207606603,3.0,10.0,6.0
27.168,2.000000000009125,17.99999999971924,2.000000323033749,3.0,10.0,6.0
27.2,2.0000000000018936,17.999999999860368,2.0000003246952014,3.0,10.0,6.0
27.232,1.9999999999920346,18.000000000067104,2.0000003257450176,3.0,10.0,6.0
27.264,1.9999999999791491,18.000000000351303,2.000000326183198,3.0,10.0,6.0
27.296,1.9999999999628126,18.0000000007257,2.000000326009742,3.0,10.0,6.0
27.328,1.999999999942576,18.000000001203894,2.0000003252246494,3.0,10.0,6.0
27.36,1.9999999999179643,18.000000001800373,2.000000323827921,3.0,10.0,6.0
27.392,1.9999999998884783,18.0000000025305,2.0000003218195563,3.0,10.0,6.0
27.424,1.999999999853593,18.00000000341051,2.0000003191995557,3.0,10.0,6.0
27.456,1.9999999998127584,18.000000004457515,2.0000003159679185,3.0,10.0,6.0
27.488,1.9999999997653997,18.000000005689508,2.0000003121246452,3.0,10.0,6.0
27.52,1.9999999997109166,18.000000007125355,2.000000307669736,3.0,10.0,6.0
27.552,1.9999999996486837,18.0000000087848,2.00000030260319,3.0,10.0,6.0
27.584,1.9999999995780509,18.00000001068846,2.000000296925008,3.0,10.0,6.0
27.616,1.9999999994983424,18.000000012857836,2.00000029063519,3.0,10.0,6.0
27.648,1.9999999994088578,18.000000015315297,2.0000002839323527,3.0,10.0,6.0
27.68,1.9999999993095483,18.000000017995735,2.000000276816496,3.0,10.0,6.0
27.712,1.9999999992010173,18.000000020746562,2.0000002694708106,3.0,10.0,6.0
27.744,1.999999999085258,18.0000000234092,2.000000261895297,3.0,10.0,6.0
27.776,1.999999998965653,18.000000025819084,2.0000002540899553,3.0,10.0,6.0
27.808,1.9999999988469748,18.00000002780567,2.000000246054785,3.0,10.0,6.0
27.84,1.9999999987353856,18.00000002919242,2.0000002377897865,3.0,10.0,6.0
27.872,1.9999999986384376,18.000000029796816,2.0000002292949595,3.0,10.0,6.0
27.904,1.9999999985650723,18.00000002943035,2.000000220783364,3.0,10.0,6.0
27.936,1.9999999985236392,18.000000027993316,2.0000002122550002,3.0,10.0,6.0
27.968,1.999999998521896,18.000000025474804,2.0000002037098676,3.0,10.0,6.0
28.0,1.9999999985670078,18.0000000219527,2.0000001951479667,3.0,10.0,6.0
28.032,1.9999999986655486,18.000000017593692,2.0000001865692973,3.0,10.0,6.0
28.064,1.999999998823499,18.00000001265326,2.0000001779738596,3.0,10.0,6.0
28.096,1.999999999046249,18.000000007475688,2.0000001693616536,3.0,10.0,6.0
28.128,1.9999999993385953,18.000000002494055,2.0000001609490745,3.0,10.0,6.0
28.16,1.9999999996962277,17.999999998133973,2.0000001525476776,3.0,10.0,6.0
28.192,2.000000000105166,17.999999994729745,2.0000001441574633,3.0,10.0,6.0
28.224,2.0000000005417613,17.999999992524376,2.000000135778431,3.0,10.0,6.0
28.256,2.0000000009726944,17.999999991669565,2.000000127410581,3.0,10.0,6.0
28.288,2.0000000013549766,17.99999999222571,2.0000001190539134,3.0,10.0,6.0
28.32,2.00000000163595,17.999999994161904,2.0000001107084278,3.0,10.0,6.0
28.352,2.0000000017532873,17.999999997355935,2.0000001023741243,3.0,10.0,6.0
28.384,2.0000000016349913,18.00000000159429,2.000000094051003,3.0,10.0,6.0
28.416,2.0000000011993952,18.000000006572154,2.0000000858469047,3.0,10.0,6.0
28.448,2.0000000004031384,18.000000011941378,2.0000000778853564,3.0,10.0,6.0
28.48,1.9999999991862116,18.00000001736544,2.0000000701663585,3.0,10.0,6.0
28.512,1.999999997471958,18.00000002251945,2.000000062689911,3.0,10.0,6.0
28.544,1.9999999951670726,18.000000027090138,2.0000000553490604,3.0,10.0,6.0
28.576,1.9999999922091827,18.000000030823436,2.000000048266787,3.0,10.0,6.0
28.608,1.9999999886215578,18.000000033579198,2.0000000414430907,3.0,10.0,6.0
28.64,1.99999998451311,18.00000003533119,2.000000034877972,3.0,10.0,6.0
28.672,1.9999999800783936,18.000000036167094,2.0000000285714306,3.0,10.0,6.0
28.704,1.9999999755976057,18.000000036288508,2.000000022522809,3.0,10.0,6.0
28.736,1.9999999713461478,18.000000035920507,2.0000000167321073,3.0,10.0,6.0
28.768,1.999999967594627,18.000000035311647,2.0000000111993255,3.0,10.0,6.0
28.8,1.9999999646088553,18.00000003473396,2.0000000059217697,3.0,10.0,6.0
28.832,1.9999999625616722,18.00000003439478,2.00000000089944,3.0,10.0,6.0
28.864,1.999999961532944,18.000000034436738,1.9999999961323363,3.0,10.0,6.0
28.896,1.9999999615095645,18.000000034937766,1.9999999916204583,3.0,10.0,6.0
28.928,1.9999999623854545,18.0000000359111,1.9999999873638064,3.0,10.0,6.0
28.96,1.9999999639615622,18.000000037305274,1.9999999833623803,3.0,10.0,6.0
28.992,1.999999965945863,18.00000003900412,1.9999999797155714,3.0,10.0,6.0
29.024,1.999999967997575,18.000000040782563,1.9999999764355836,3.0,10.0,6.0
29.056,1.9999999698353113,18.00000004241475,1.9999999735224168,3.0,10.0,6.0
29.088,1.999999971237078,18.000000043674074,1.999999970976071,3.0,10.0,6.0
29.12,1.9999999720402757,18.00000004433316,1.9999999688915753,3.0,10.0,6.0
29.152,1.9999999721839745,18.00000004420614,1.9999999672689297,3.0,10.0,6.0
29.184,1.9999999717089139,18.000000043148656,1.9999999660100056,3.0,10.0,6.0
29.216,1.9999999707138485,18.000000041101522,1.999999965114803,3.0,10.0,6.0
29.248,1.9999999693555484,18.000000038090715,1.9999999644913957,3.0,10.0,6.0
29.28,1.9999999678079032,18.000000034186478,1.9999999641397836,3.0,10.0,6.0
29.312,1.9999999662619228,18.000000029503322,1.9999999640599668,3.0,10.0,6.0
29.344,1.9999999649257365,18.000000024200038,1.9999999642519453,3.0,10.0,6.0
29.376,1.9999999640245942,18.000000018479675,1.999999964597841,3.0,10.0,6.0
29.408,1.999999963748425,18.000000012537118,1.9999999650976539,3.0,10.0,6.0
29.44,1.9999999642518371,18.000000006559084,1.999999965751384,3.0,10.0,6.0
29.472,1.9999999656541192,18.00000000072411,1.9999999665590313,3.0,10.0,6.0
29.504,1.999999968039239,17.99999999520257,1.9999999676246754,3.0,10.0,6.0
29.536,1.9999999714095422,17.999999990110368,1.999999968948316,3.0,10.0,6.0
29.568,1.9999999756857518,17.999999985508925,1.9999999705299538,3.0,10.0,6.0
29.6,1.9999999807069688,17.9999999814052,1.9999999723695883,3.0,10.0,6.0
29.632,1.9999999862306719,17.999999977751674,1.9999999744672194,3.0,10.0,6.0
29.664,1.9999999919327174,17.999999974446357,1.999999976702423,3.0,10.0,6.0
29.696,1.9999999974609124,17.999999971386362,1.9999999791692478,3.0,10.0,6.0
29.728,2.0000000024768547,17.999999968509737,1.9999999817528122,3.0,10.0,6.0
29.76,2.0000000067070394,17.99999996574437,1.9999999844531167,3.0,10.0,6.0
29.792,2.000000009942859,17.999999963007973,1.9999999871670737,3.0,10.0,6.0
29.824,2.000000012086464,17.99999996025396,1.9999999898946834,3.0,10.0,6.0
29.856,2.0000000131507623,17.99999995747143,1.999999992635946,3.0,10.0,6.0
29.888,2.0000000132594202,17.999999954685183,1.9999999953908612,3.0,10.0,6.0
29.92,2.000000012646862,17.99999995195571,1.999999998159429,3.0,10.0,6.0
29.952,2.000000011658268,17.999999949379195,2.0000000008335936,3.0,10.0,6.0
29.984,2.000000010701508,17.99999994703944,2.000000003557508,3.0,10.0,6.0
30.016000000000002,2.0000000101830078,17.99999994494375,2.0000000062206924,3.0,10.0,6.0
30.048000000000002,2.000000010458602,17.999999943072062,2.0000000089482075,3.0,10.0,6.0
30.080000000000002,2.000000011777897,17.999999941432595,2.000000011640275,3.0,10.0,6.0
30.112000000000002,2.0000000142398835,17.99999994001746,2.0000000142968952,3.0,10.0,6.0
30.144000000000002,2.000000017792937,17.99999993880266,2.000000016918068,3.0,10.0,6.0
30.176000000000002,2.0000000222348158,17.99999993774808,2.000000019503793,3.0,10.0,6.0
30.208000000000002,2.000000027212663,17.9999999367975,2.0000000220575047,3.0,10.0,6.0
30.240000000000002,2.000000032330509,17.99999993588012,2.000000024467594,3.0,10.0,6.0
30.272000000000002,2.0000000371989244,17.9999999349602,2.000000026734061,3.0,10.0,6.0
30.304000000000002,2.00000004143502,17.999999934037085,2.000000028960908,3.0,10.0,6.0
30.336000000000002,2.0000000447087123,17.999999933098906,2.0000000311481343,3.0,10.0,6.0
30.368000000000002,2.0000000467427257,17.999999932122602,2.0000000332957404,3.0,10.0,6.0
30.400000000000002,2.000000047312591,17.99999993107392,2.0000000353972878,3.0,10.0,6.0
30.432000000000002,2.000000046331667,17.999999929904533,2.0000000373581943,3.0,10.0,6.0
30.464000000000002,2.000000043893214,17.999999928594136,2.00000003917846,3.0,10.0,6.0
30.496000000000002,2.0000000402703977,17.999999927150434,2.000000040858085,3.0,10.0,6.0
30.528000000000002,2.000000035916287,17.999999925609153,2.000000042390179,3.0,10.0,6.0
30.560000000000002,2.0000000313573363,17.99999992403096,2.000000043811914,3.0,10.0,6.0
30.592000000000002,2.0000000270737117,17.99999992248494,2.00000004512329,3.0,10.0,6.0
30.624000000000002,2.0000000234992887,17.99999992104859,2.0000000462238883,3.0,10.0,6.0
30.656000000000002,2.00000002097698,17.999999919763148,2.000000047113709,3.0,10.0,6.0
30.688000000000002,2.0000000197587364,17.999999918633588,2.000000047792752,3.0,10.0,6.0
30.72,2.0000000200055448,17.999999917628625,2.0000000482610174,3.0,10.0,6.0
30.752,2.00000002178743,17.999999916680714,2.000000048518505,3.0,10.0,6.0
30.784,2.000000025083454,17.999999915686054,2.0000000485652154,3.0,10.0,6.0
30.816,2.0000000297817158,17.999999914504574,2.000000048401148,3.0,10.0,6.0
30.848,2.0000000356793515,17.999999912959954,2.000000048141526,3.0,10.0,6.0
30.88,2.000000042533794,17.999999910890864,2.000000047786349,3.0,10.0,6.0
30.912,2.0000000500627717,17.99999990815098,2.000000047335617,3.0,10.0,6.0
30.944,2.0000000579443107,17.99999990460897,2.00000004668605,3.0,10.0,6.0
30.976,2.0000000658626793,17.99999990019445,2.0000000458376475,3.0,10.0,6.0
31.008,2.0000000735083883,17.999999894897982,2.0000000447904096,3.0,10.0,6.0
31.04,2.0000000805781912,17.999999888771075,2.0000000436424843,3.0,10.0,6.0
31.072,2.000000086818748,17.999999881969845,2.0000000424988054,3.0,10.0,6.0
31.104,2.0000000920733063,17.999999874708333,2.000000041359373,3.0,10.0,6.0
31.136,2.0000000962817013,17.999999867258506,2.000000040224187,3.0,10.0,6.0
31.168,2.0000000994803564,17.999999859950258,2.0000000390932478,3.0,10.0,6.0
31.2,2.000000101802282,17.999999853171413,2.000000037958662,3.0,10.0,6.0
31.232,2.000000103384182,17.99999984727482,2.0000000368204294,3.0,10.0,6.0
31.264,2.000000104366452,17.99999984257837,2.0000000356785503,3.0,10.0,6.0
31.296,2.0000001048931795,17.99999983936497,2.0000000346241253,3.0,10.0,6.0
31.328,2.0000001050716176,17.999999837842044,2.000000033657154,3.0,10.0,6.0
31.36,2.000000104972184,17.99999983814151,2.0000000327776366,3.0,10.0,6.0
31.392,2.0000001046284597,17.99999984031979,2.000000031891972,3.0,10.0,6.0
31.424,2.0000001039955517,17.99999984431618,2.000000031000161,3.0,10.0,6.0
31.456,2.0000001029500902,17.99999984995282,2.000000030102203,3.0,10.0,6.0
31.488,2.0000001012902304,17.999999856934735,2.0000000292100824,3.0,10.0,6.0
31.52,2.0000000988249678,17.999999864939117,2.0000000283237993,3.0,10.0,6.0
31.552,2.000000095374138,17.999999873615334,2.000000027443354,3.0,10.0,6.0
31.584,2.0000000907684177,17.99999988258494,2.000000026679354,3.0,10.0,6.0
31.616,2.00000008489853,17.999999891490877,2.0000000259026685,3.0,10.0,6.0
31.648,2.000000077772691,17.99999990005491,2.0000000251132977,3.0,10.0,6.0
31.68,2.0000000695166094,17.99999990807764,2.0000000243112415,3.0,10.0,6.0
31.712,2.0000000603734867,17.9999999154385,2.0000000234965,3.0,10.0,6.0
31.744,2.000000050704018,17.999999922095757,2.0000000227647274,3.0,10.0,6.0
31.776,2.000000040943837,17.999999928043948,2.0000000221159246,3.0,10.0,6.0
31.808,2.000000031603517,17.999999933313894,2.000000021328548,3.0,10.0,6.0
31.84,2.0000000231700117,17.999999937959217,2.0000000206024215,3.0,10.0,6.0
31.872,2.00000001601776,17.999999942057258,2.0000000199375463,3.0,10.0,6.0
31.904,2.0000000104086864,17.99999994570908,2.000000019333922,3.0,10.0,6.0
31.936,2.0000000064922006,17.99999994903947,2.0000000187915483,3.0,10.0,6.0
31.968,2.000000004305197,17.999999952196927,2.0000000183104256,3.0,10.0,6.0
32.0,2.0000000037720556,17.999999955353676,2.0000000178905535,3.0,10.0,6.0
32.032000000000004,2.0000000047046416,17.99999995870566,2.0000000175319324,3.0,10.0,6.0
32.064,2.000000006802305,17.99999996247255,2.000000017243157,3.0,10.0,6.0
32.096000000000004,2.0000000097383905,17.999999966811217,2.000000017024228,3.0,10.0,6.0
32.128,2.0000000131602373,17.999999971815747,2.000000016875145,3.0,10.0,6.0
32.160000000000004,2.000000016689178,17.99999997751744,2.0000000167959078,3.0,10.0,6.0
32.192,2.00000001992054,17.999999983884805,2.000000016680485,3.0,10.0,6.0
32.224000000000004,2.000000022470815,17.999999990870737,2.0000000164254916,3.0,10.0,6.0
32.256,2.000000024023653,17.999999998366512,2.000000016127451,3.0,17.0,3.0
32.288000000000004,2.0000000243727913,18.00000000615886,2.000000089533109,3.0,17.0,3.0
32.32,2.0000000234724262,18.00000001399613,2.000000173775342,3.0,17.0,3.0
32.352000000000004,2.0000000214287894,18.00000002163078,2.0000002557924956,3.0,17.0,3.0
32.384,2.0000000184596436,18.00000002884961,2.0000003328789053,3.0,17.0,3.0
32.416000000000004,2.0000000148464667,18.000000035491635,2.0000004044918875,3.0,17.0,3.0
32.448,2.0000000108900005,18.000000041455376,2.0000004705497765,3.0,17.0,3.0
32.480000000000004,2.0000000068740262,18.000000046697846,2.000000531077948,3.0,17.0,3.0
32.512,2.0000000030393528,18.000000051227616,2.000000586134768,3.0,17.0,3.0
32.544000000000004,1.9999999995682647,18.00000005509417,2.000000635795663,3.0,17.0,3.0
32.576,1.9999999965785349,18.000000058375527,2.0000006801492507,3.0,17.0,3.0
32.608000000000004,1.9999999941253617,18.00000006116581,2.000000719295968,3.0,17.0,3.0
32.64,1.999999992209192,18.000000063564,2.0000007533472113,3.0,17.0,3.0
32.672000000000004,1.999999990787286,18.0000000656647,2.0000007824245802,3.0,17.0,3.0
32.704,1.9999999897870013,18.00000006755139,2.0000008066591417,3.0,17.0,3.0
32.736000000000004,1.9999999891190756,18.00000006929222,2.0000008261906976,3.0,17.0,3.0
32.768,1.9999999886895794,18.0000000709382,2.0000008412474335,3.0,17.0,3.0
32.8,1.9999999884478363,18.00000007255653,2.0000008519317807,3.0,17.0,3.0
32.832,1.9999999883378077,18.000000074183575,2.0000008582437387,3.0,17.0,3.0
32.864,1.999999988297678,18.00000007582491,2.000000860447135,3.0,17.0,3.0
32.896,1.9999999882591275,18.000000077455795,2.0000008586404103,3.0,17.0,3.0
32.928,1.9999999881944592,18.000000079060953,2.0000008528235655,3.0,17.0,3.0
32.96,1.999999988116722,18.000000080634027,2.0000008434946093,3.0,17.0,3.0
32.992,1.9999999880478805,18.000000082166622,2.0000008306535415,3.0,17.0,3.0
33.024,1.999999988018787,18.000000083648178,2.000000814509096,3.0,17.0,3.0
33.056,1.9999999879763994,18.000000085071854,2.0000007953332055,3.0,17.0,3.0
33.088,1.9999999879044612,18.00000008642573,2.00000077312587,3.0,17.0,3.0
33.12,1.9999999878234307,18.00000008769232,2.000000748389358,3.0,17.0,3.0
33.152,1.9999999877594623,18.000000088856655,2.0000007211236692,3.0,17.0,3.0
33.184,1.9999999877444408,18.000000089906187,2.000000691541184,3.0,17.0,3.0
33.216,1.9999999877224828,18.000000090844114,2.0000006599199036,3.0,17.0,3.0
33.248,1.9999999876728622,18.000000091675073,2.000000626259828,3.0,17.0,3.0
33.28,1.999999987610026,18.00000009240466,2.0000005910526912,3.0,17.0,3.0
33.312,1.999999987555204,18.000000093041162,2.000000554298493,3.0,17.0,3.0
33.344,1.9999999875364438,18.00000009359545,2.0000005161975793,3.0,17.0,3.0
33.376,1.999999987500372,18.000000094093288,2.000000477013059,3.0,17.0,3.0
33.408,1.999999987427393,18.00000009455436,2.0000004367449313,3.0,17.0,3.0
33.44,1.9999999873316052,18.00000009499181,2.0000003958425565,3.0,17.0,3.0
33.472,1.9999999872345227,18.000000095413686,2.000000354305935,3.0,17.0,3.0
33.504,1.9999999871650074,18.000000095822813,2.000000312135066,3.0,17.0,3.0
33.536,1.9999999871591998,18.000000096216716,2.0000002698283152,3.0,17.0,3.0
33.568,1.999999987242277,18.00000009659106,2.0000002273856836,3.0,17.0,3.0
33.6,1.999999987428429,18.00000009693979,2.0000001848071705,3.0,17.0,3.0
33.632,1.9999999877208388,18.000000097255285,2.0000001425383136,3.0,17.0,3.0
33.664,1.9999999881099422,18.00000009753186,2.0000001005791135,3.0,17.0,3.0
33.696,1.9999999885734556,18.00000009776595,2.0000000589295697,3.0,17.0,3.0
33.728,1.9999999890764044,18.000000097956253,2.0000000178880755,3.0,17.0,3.0
33.76,1.99999998962978,18.000000098134517,1.9999999775821047,3.0,17.0,3.0
33.792,1.9999999902232968,18.00000009832187,1.9999999380116575,3.0,17.0,3.0
33.824,1.9999999908252508,18.00000009852912,1.999999899176734,3.0,17.0,3.0
33.856,1.9999999913823827,18.000000098757052,1.999999861405422,3.0,17.0,3.0
33.888,1.9999999918821674,18.00000009902184,1.9999998246977213,3.0,17.0,3.0
33.92,1.9999999923530167,18.000000099354516,1.9999997891836139,3.0,17.0,3.0
33.952,1.9999999927944285,18.00000009975822,1.9999997548630997,3.0,17.0,3.0
33.984,1.9999999931766161,18.0000001002086,1.9999997217361787,3.0,17.0,3.0
34.016,1.999999993440142,18.000000100654177,1.9999996900966295,3.0,17.0,3.0
34.048,1.9999999935497328,18.000000101053192,1.999999659944452,3.0,17.0,3.0
34.08,1.9999999934944057,18.000000101373264,1.9999996312796464,3.0,17.0,3.0
34.112,1.9999999932875914,18.000000101591066,1.9999996041022126,3.0,17.0,3.0
34.144,1.9999999929672536,18.000000101691995,1.9999995784121505,3.0,17.0,3.0
34.176,1.9999999925960055,18.00000010166985,1.9999995543116678,3.0,17.0,3.0
34.208,1.9999999922049096,18.000000101495456,1.9999995318007644,3.0,17.0,3.0
34.24,1.9999999917931746,18.000000101117074,1.9999995108794404,3.0,17.0,3.0
34.272,1.9999999913278559,18.00000010046084,1.9999994916429182,3.0,17.0,3.0
34.304,1.9999999907153976,18.000000099484073,1.9999994740911977,3.0,17.0,3.0
34.336,1.999999989802051,18.00000009817606,1.9999994583309566,3.0,17.0,3.0
34.368,1.9999999884338369,18.000000096589865,1.9999994443621951,3.0,17.0,3.0
34.4,1.9999999864573916,18.00000009484231,1.9999994321830845,3.0,17.0,3.0
34.432,1.9999999838031013,18.000000093088,1.999999421793625,3.0,17.0,3.0
34.464,1.9999999804855968,18.00000009151821,1.9999994130768037,3.0,17.0,3.0
34.496,1.9999999766369605,18.000000090293806,1.9999994060326207,3.0,17.0,3.0
34.528,1.9999999725063162,18.0000000895437,1.999999400661076,3.0,17.0,3.0
34.56,1.999999968459402,18.000000089363276,1.9999993969336243,3.0,17.0,3.0
34.592,1.9999999648381883,18.000000089745907,1.9999993947553252,3.0,17.0,3.0
34.624,1.9999999619340108,18.000000090637275,1.9999993941261784,3.0,17.0,3.0
34.656,1.9999999599869498,18.000000091936055,1.999999394948402,3.0,17.0,3.0
34.688,1.9999999591293436,18.000000093468845,1.999999397221996,3.0,17.0,3.0
34.72,1.9999999593848392,18.00000009499162,1.9999994008346949,3.0,17.0,3.0
34.752,1.999999960638515,18.000000096255597,1.9999994056841295,3.0,17.0,3.0
